  9.4998626E-01  1.3734851E-05  2.2773194E-10  4.3302863E-15  9.4428398E-20  2.3614675E-24  6.7725672E-29  2.2275016E-33  8.4018720E-38  3.6343559E-42  1.8029023E-46  1.0256698E-50  6.6917392E-55  5.0068097E-59  4.2960942E-63  4.2274898E-67  4.7707581E-71  6.1742308E-75  9.1636599E-79  1.5597361E-82  3.0445557E-86  6.8154225E-90  1.7496544E-93  5.1511288E-97  1.7391963-100  6.7342751-104  2.9903245-107  1.5227964-110  8.8932691-114  5.9563070-117  4.5748614-120  4.0297199-123  4.0706881-126  4.7156985-129  6.2649885-132  9.5453221-135  1.6678499-137  3.3420161-140  7.6799110-143  2.0239505-145  6.1170165-148  2.1201404-150  8.4272459-153  3.8414211-155  2.0081913-157  1.2039361-159  8.2772683-162
  9.4501602E-01  3.4258701E-03  1.6624339E-05  3.0674639E-06  2.4009121E-06  1.9539222E-06  1.6098629E-06  1.3317875E-06  1.0982170E-06  8.9568189E-07  7.1524984E-07  5.5071127E-07  4.1003040E-07  3.0113445E-07  2.1962125E-07  1.5946587E-07  1.1538585E-07  8.3222729E-08  5.9824253E-08  4.2833744E-08  3.0529051E-08  2.1641950E-08  1.5239780E-08  1.0642506E-08  7.3548521E-09  5.0175163E-09  3.3696633E-09  2.2211403E-09  1.4324216E-09  9.1282513E-10  5.6804216E-10  3.4500491E-10  2.0480812E-10  1.1920001E-10  6.8314163E-11  3.8748422E-11  2.1863716E-11  1.2328828E-11  6.9745768E-12  3.9702743E-12  2.2793716E-12  1.3219952E-12  7.7553911E-13  4.6061767E-13  2.7717792E-13  1.6908468E-13  1.0413808E-13
  9.4475362E-01  3.6284612E-03  1.8517187E-05  3.3306290E-06  2.5951719E-06  2.1072332E-06  1.7330236E-06  1.4314356E-06  1.1787114E-06  9.6001243E-07  7.6553106E-07  5.8846834E-07  4.3739486E-07  3.2075287E-07  2.3363227E-07  1.6945608E-07  1.2250179E-07  8.8285779E-08  6.3421396E-08  4.5383433E-08  3.2330529E-08  2.2909355E-08  1.6126338E-08  1.1257989E-08  7.7779816E-09  5.3048299E-09  3.5618081E-09  2.3473153E-09  1.5135161E-09  9.6431904E-10  5.9998645E-10  3.6434973E-10  2.1626040E-10  1.2584835E-10  7.2115463E-11  4.0900007E-11  2.3075451E-11  1.3010957E-11  7.3598713E-12  4.1892877E-12  2.4049396E-12  1.3947259E-12  8.1815001E-13  4.8589120E-13  2.9236471E-13  1.7833466E-13  1.0982610E-13
  9.4448344E-01  3.8377010E-03  2.0573765E-05  3.6088105E-06  2.7993257E-06  2.2680510E-06  1.8620246E-06  1.5356758E-06  1.2628149E-06  1.0271470E-06  8.1793522E-07  6.2775605E-07  4.6581897E-07  3.4110085E-07  2.4814636E-07  1.7979419E-07  1.2985900E-07  9.3516565E-08  6.7135362E-08  4.8014530E-08  3.4188698E-08  2.4216155E-08  1.7040166E-08  1.1892239E-08  8.2139194E-09  5.6007887E-09  3.7597065E-09  2.4772537E-09  1.5970218E-09  1.0173373E-09  6.3287311E-10  3.8426331E-10  2.2804822E-10  1.3269075E-10  7.6027327E-11  4.3113934E-11  2.4322154E-11  1.3712697E-11  7.7562017E-12  4.4145537E-12  2.5340776E-12  1.4695179E-12  8.6196337E-13  5.1187549E-13  3.0797707E-13  1.8784288E-13  1.1567224E-13
  9.4420545E-01  4.0536190E-03  2.2803857E-05  3.9024779E-06  3.0135691E-06  2.4365128E-06  1.9969663E-06  1.6445823E-06  1.3505825E-06  1.0971255E-06  8.7248996E-07  6.6859182E-07  4.9531283E-07  3.6218420E-07  2.6316683E-07  1.9048209E-07  1.3745856E-07  9.8915676E-08  7.0966472E-08  5.0727207E-08  3.6103648E-08  2.5562394E-08  1.7981286E-08  1.2545267E-08  8.6626697E-09  5.9053946E-09  3.9633594E-09  2.6109562E-09  1.6829391E-09  1.0718800E-09  6.6670220E-10  4.0474564E-10  2.4017152E-10  1.3972718E-10  8.0049666E-11  4.5390139E-11  2.5603793E-11  1.4434031E-11  8.1635534E-12  4.6460606E-12  2.6667812E-12  1.5463664E-12  9.0697794E-13  5.3856951E-13  3.2401388E-13  1.9760870E-13  1.2167637E-13
  9.4391960E-01  4.2762467E-03  2.5217617E-05  4.2121170E-06  3.2380976E-06  2.6127553E-06  2.1379489E-06  1.7582296E-06  1.4420691E-06  1.1699878E-06  9.2922298E-07  7.1099311E-07  5.2588659E-07  3.8400878E-07  2.7869707E-07  2.0152171E-07  1.4530158E-07  1.0448373E-07  7.4915068E-08  5.3521652E-08  3.8075477E-08  2.6948126E-08  1.8949726E-08  1.3217085E-08  9.1242396E-09  6.2186514E-09  4.1727690E-09  2.7484240E-09  1.7712691E-09  1.1279476E-09  7.0147390E-10  4.2579676E-10  2.5263031E-10  1.4695759E-10  8.4182473E-11  4.7728607E-11  2.6920345E-11  1.5174928E-11  8.5819117E-12  4.8837977E-12  2.8030423E-12  1.6252674E-12  9.5318960E-13  5.6597043E-13  3.4047396E-13  2.0763127E-13  1.2783769E-13
  9.4360871E-01  4.5190301E-03  2.7981859E-05  4.5575200E-06  3.4869600E-06  2.8077620E-06  2.2937320E-06  1.8836604E-06  1.5429306E-06  1.2502272E-06  9.9162326E-07  7.5755856E-07  5.5940703E-07  4.0790304E-07  2.9567997E-07  2.1358187E-07  1.5386231E-07  1.1055690E-07  7.9219240E-08  5.6566181E-08  4.0222850E-08  2.8456680E-08  2.0003686E-08  1.3948049E-08  9.6263448E-09  6.5593638E-09  4.4005035E-09  2.8979065E-09  1.8673117E-09  1.1889035E-09  7.3927379E-10  4.4867914E-10  2.6617160E-10  1.5481544E-10  8.8673430E-11  5.0269442E-11  2.8350669E-11  1.5979764E-11  9.0363259E-12  5.1419949E-12  2.9510143E-12  1.7109409E-12  1.0033628E-12  5.9571757E-13  3.5834148E-13  2.1850954E-13  1.3452396E-13
  9.4328897E-01  4.7693807E-03  3.0976042E-05  4.9219456E-06  3.7477579E-06  3.0117713E-06  2.4564904E-06  2.0145554E-06  1.6480712E-06  1.3337784E-06  1.0565195E-06  8.0591237E-07  5.9415676E-07  4.3263854E-07  3.1323989E-07  2.2603924E-07  1.6269741E-07  1.1682011E-07  8.3655374E-08  5.9702433E-08  4.2433961E-08  3.0009449E-08  2.1088211E-08  1.4700025E-08  1.0142780E-08  6.9097437E-09  4.6346706E-09  3.0515964E-09  1.9660503E-09  1.2515631E-09  7.7812664E-10  4.7219680E-10  2.8008749E-10  1.6288981E-10  9.3287619E-11  5.2879697E-11  2.9819905E-11  1.6806403E-11  9.5029926E-12  5.4071263E-12  3.1029438E-12  1.7988956E-12  1.0548663E-12  6.2624989E-13  3.7667850E-13  2.2967235E-13  1.4138478E-13
  9.4296035E-01  5.0273263E-03  3.4213361E-05  5.3060139E-06  4.0207040E-06  3.2249299E-06  2.6263309E-06  2.1509933E-06  1.7575488E-06  1.4206831E-06  1.1239404E-06  8.5607229E-07  6.3014579E-07  4.5822083E-07  3.3137989E-07  2.3889545E-07  1.7180769E-07  1.2327377E-07  8.8223641E-08  6.2930467E-08  4.4708814E-08  3.1606415E-08  2.2203279E-08  1.5472991E-08  1.0673527E-08  7.2697786E-09  4.8752614E-09  3.2094878E-09  2.0674812E-09  1.3159236E-09  8.1803075E-10  4.9634864E-10  2.9437730E-10  1.7118028E-10  9.8024770E-11  5.5559200E-11  3.1327942E-11  1.7654769E-11  9.9818752E-12  5.6791662E-12  3.2588146E-12  1.8891226E-12  1.1076944E-12  6.5756410E-13  3.9548322E-13  2.4111872E-13  1.4841896E-13
  9.4262280E-01  5.2928930E-03  3.7707429E-05  5.7103644E-06  4.3060061E-06  3.4473803E-06  2.8033568E-06  2.2930502E-06  1.8714192E-06  1.5109814E-06  1.1939132E-06  9.0805525E-07  6.6738361E-07  4.8465513E-07  3.5010276E-07  2.5215195E-07  1.8119389E-07  1.2991819E-07  9.2924158E-08  6.6250303E-08  4.7047389E-08  3.3247545E-08  2.3348852E-08  1.6266918E-08  1.1218563E-08  7.6394513E-09  5.1222643E-09  3.3715732E-09  2.1715995E-09  1.3819820E-09  8.5898406E-10  5.2113339E-10  3.0904018E-10  1.7968632E-10  1.0288457E-10  5.8307765E-11  3.2874661E-11  1.8524799E-11  1.0472927E-11  5.9580881E-12  3.4186107E-12  1.9816107E-12  1.1618405E-12  6.8965609E-13  4.1475265E-13  2.5284642E-13  1.5562545E-13
  9.4227631E-01  5.5661081E-03  4.1472324E-05  6.1356639E-06  4.6038706E-06  3.6792630E-06  2.9876701E-06  2.4408011E-06  1.9897375E-06  1.6047129E-06  1.2664652E-06  9.6187807E-07  7.0587967E-07  5.1194663E-07  3.6941130E-07  2.6581020E-07  1.9085672E-07  1.3675370E-07  9.7757046E-08  6.9661965E-08  4.9449667E-08  3.4932804E-08  2.4524900E-08  1.7081777E-08  1.1777866E-08  8.0187460E-09  5.3756683E-09  3.5378452E-09  2.2784007E-09  1.4497351E-09  9.0098457E-10  5.4654979E-10  3.2407538E-10  1.8840746E-10  1.0786670E-10  6.1125186E-11  3.4459943E-11  1.9416414E-11  1.0976102E-11  6.2438617E-12  3.5823129E-12  2.0763496E-12  1.2172983E-12  7.2252167E-13  4.3448427E-13  2.6485414E-13  1.6300330E-13
  9.4192083E-01  5.8469940E-03  4.5522511E-05  6.5825975E-06  4.9144951E-06  3.9207119E-06  3.1793675E-06  2.5943168E-06  2.1125554E-06  1.7019147E-06  1.3416216E-06  1.0175561E-06  7.4564245E-07  5.4009988E-07  3.8930785E-07  2.7987133E-07  2.0079667E-07  1.4378045E-07  1.0272231E-07  7.3165399E-08  5.1915575E-08  3.6662122E-08  2.5731360E-08  1.7917520E-08  1.2351401E-08  8.4076380E-09  5.6354568E-09  3.7082931E-09  2.3878780E-09  1.5191783E-09  9.4402942E-10  5.7259602E-10  3.3948175E-10  1.9734298E-10  1.1297075E-10  6.4011217E-11  3.6083634E-11  2.0329520E-11  1.1491343E-11  6.5364551E-12  3.7499035E-12  2.1733270E-12  1.2740597E-12  7.5615602E-13  4.5467546E-13  2.7713995E-13  1.7055090E-13
  9.4155635E-01  6.1355709E-03  4.9872871E-05  7.0518758E-06  5.2380723E-06  4.1718559E-06  3.3785420E-06  2.7536655E-06  2.2399226E-06  1.8026220E-06  1.4194063E-06  1.0751041E-06  7.8667989E-07  5.6911903E-07  4.0979450E-07  2.9433632E-07  2.1101411E-07  1.5099853E-07  1.0781992E-07  7.6760511E-08  5.4445013E-08  3.8435410E-08  2.6968161E-08  1.8774093E-08  1.2939128E-08  8.8060991E-09  5.9016106E-09  3.8829044E-09  2.5000234E-09  1.5903064E-09  9.8811527E-10  5.9927002E-10  3.5525802E-10  2.0649212E-10  1.1819623E-10  6.6965560E-11  3.7745557E-11  2.1264013E-11  1.2018590E-11  6.8358297E-12  3.9213572E-12  2.2725291E-12  1.3321166E-12  7.9055425E-13  4.7532238E-13  2.8970177E-13  1.7826743E-13
  9.4116411E-01  6.4467200E-03  5.4778109E-05  7.5692157E-06  5.5917970E-06  4.4459907E-06  3.5957117E-06  2.9272440E-06  2.3785371E-06  1.9121199E-06  1.5038918E-06  1.1375258E-06  8.3112707E-07  6.0050964E-07  4.3193160E-07  3.0995233E-07  2.2203590E-07  1.5877958E-07  1.1331199E-07  8.0631984E-08  5.7167808E-08  4.0343622E-08  2.8298703E-08  1.9695385E-08  1.3571151E-08  9.2345341E-09  6.1877570E-09  4.0706183E-09  2.6205781E-09  1.6667601E-09  1.0354982E-09  6.2793660E-10  3.7221126E-10  2.1632279E-10  1.2381032E-10  7.0139227E-11  3.9530631E-11  2.2267627E-11  1.2584765E-11  7.1572693E-12  4.1054252E-12  2.3790165E-12  1.3944299E-12  8.2746935E-13  4.9747771E-13  3.0317972E-13  1.8654554E-13
  9.4076190E-01  6.7663845E-03  6.0049083E-05  8.1128736E-06  5.9602108E-06  4.7310837E-06  3.8213181E-06  3.1073938E-06  2.5222692E-06  2.0255551E-06  1.5913238E-06  1.2020382E-06  8.7699504E-07  6.3286267E-07  4.5472290E-07  3.2601502E-07  2.3336397E-07  1.6677141E-07  1.1894961E-07  8.4604157E-08  5.9960307E-08  4.2300032E-08  2.9662479E-08  2.0639480E-08  1.4218704E-08  9.6734381E-09  6.4808668E-09  4.2628867E-09  2.7440518E-09  1.7450566E-09  1.0840196E-09  6.5728953E-10  3.8956877E-10  2.2638683E-10  1.2955701E-10  7.3387442E-11  4.1357399E-11  2.3294548E-11  1.3164012E-11  7.4860868E-12  4.2936945E-12  2.4879210E-12  1.4581492E-12  8.6521310E-13  5.2012747E-13  3.1695658E-13  1.9500658E-13
  9.4034967E-01  7.0945824E-03  6.5704516E-05  8.6837763E-06  6.3435199E-06  5.0272688E-06  4.0554566E-06  3.2941845E-06  2.6711690E-06  2.1429630E-06  1.6817259E-06  1.2686555E-06  9.2429126E-07  6.6618180E-07  4.7817003E-07  3.4252497E-07  2.4499839E-07  1.7497385E-07  1.2473256E-07  8.8676803E-08  6.2822309E-08  4.4304477E-08  3.1059364E-08  2.1606285E-08  1.4881722E-08  1.0122766E-08  6.7809094E-09  4.4596897E-09  2.8704319E-09  1.8251877E-09  1.1336741E-09  6.8732555E-10  4.0732860E-10  2.3668304E-10  1.3543557E-10  7.6709772E-11  4.3225604E-11  2.4344623E-11  1.3756243E-11  7.8222305E-12  4.4861340E-12  2.5992228E-12  1.5232634E-12  9.0377824E-13  5.4326704E-13  3.3102972E-13  2.0364822E-13
  9.3992741E-01  7.4313337E-03  7.1763724E-05  9.2828988E-06  6.7419294E-06  5.3346779E-06  4.2982218E-06  3.4876845E-06  2.8252864E-06  2.2643788E-06  1.7751219E-06  1.3373919E-06  9.7302320E-07  7.0047071E-07  5.0227464E-07  3.5948279E-07  2.5693924E-07  1.8338677E-07  1.3066062E-07  9.2849701E-08  6.5753622E-08  4.6356802E-08  3.2489237E-08  2.2595713E-08  1.5560140E-08  1.0582473E-08  7.0878551E-09  4.6610079E-09  2.9997062E-09  1.9071454E-09  1.1844568E-09  7.1804157E-10  4.2548882E-10  2.4721024E-10  1.4144530E-10  8.0105800E-11  4.5134996E-11  2.5417705E-11  1.4361366E-11  8.1656479E-12  4.6827103E-12  2.7129036E-12  1.5897606E-12  9.4315732E-13  5.6689225E-13  3.4539618E-13  2.1246920E-13
  9.3949509E-01  7.7766523E-03  7.8246474E-05  9.9112534E-06  7.1556352E-06  5.6534345E-06  4.5497011E-06  3.6879571E-06  2.9846666E-06  2.3898345E-06  1.8715330E-06  1.4082598E-06  1.0231972E-06  7.3573230E-07  5.2703786E-07  3.7688870E-07  2.6918635E-07  1.9200984E-07  1.3673344E-07  9.7122546E-08  6.8753994E-08  4.8456811E-08  3.3951952E-08  2.3607653E-08  1.6253882E-08  1.1052507E-08  7.4016685E-09  4.8668181E-09  3.1318599E-09  1.9909202E-09  1.2363616E-09  7.4943385E-10  4.4404716E-10  2.5796709E-10  1.4758539E-10  8.3575041E-11  4.7085288E-11  2.6513623E-11  1.4979283E-11  8.5162781E-12  4.8833899E-12  2.8289416E-12  1.6576277E-12  9.8334270E-13  5.9099785E-13  3.6005305E-13  2.2146748E-13
  9.3905268E-01  8.1305505E-03  8.5173045E-05  1.0569899E-05  7.5848273E-06  5.9836563E-06  4.8099779E-06  3.8950623E-06  3.1493529E-06  2.5193602E-06  1.9709790E-06  1.4812707E-06  1.0748190E-06  7.7196912E-07  5.5246055E-07  3.9474278E-07  2.8173943E-07  2.0084266E-07  1.4295064E-07  1.0149499E-07  7.1823148E-08  5.0604287E-08  3.5447345E-08  2.4641990E-08  1.6962866E-08  1.1532811E-08  7.7223113E-09  5.0770954E-09  3.2668772E-09  2.0765018E-09  1.2893821E-09  7.8149844E-10  4.6300123E-10  2.6895212E-10  1.5385497E-10  8.7116982E-11  4.9076175E-11  2.7632198E-11  1.5609890E-11  8.8740592E-12  5.0881351E-12  2.9473141E-12  1.7268515E-12  1.0243258E-12  6.1557885E-13  3.7499699E-13  2.3064066E-13
  9.3860016E-01  8.4930430E-03  9.2564324E-05  1.1259953E-05  8.0296967E-06  6.3254599E-06  5.0791348E-06  4.1090595E-06  3.3193877E-06  2.6529857E-06  2.0734798E-06  1.5564363E-06  1.1278944E-06  8.0918376E-07  5.7854365E-07  4.1304513E-07  2.9459824E-07  2.0988487E-07  1.4931183E-07  1.0596672E-07  7.4960817E-08  5.2799024E-08  3.6975264E-08  2.5698611E-08  1.7687012E-08  1.2023329E-08  8.0497471E-09  5.2918160E-09  3.4047430E-09  2.1638804E-09  1.3435121E-09  8.1423148E-10  4.8234867E-10  2.8016393E-10  1.6025320E-10  9.0731123E-11  5.1107367E-11  2.8773255E-11  1.6253078E-11  9.2389298E-12  5.2969082E-12  3.0679998E-12  1.7974182E-12  1.0660984E-12  6.4063017E-13  3.9022482E-13  2.3998695E-13
  9.3794334E-01  9.0200316E-03  1.0384469E-04  1.2291056E-05  8.6855216E-06  6.8284935E-06  5.4748262E-06  4.4233614E-06  3.5688954E-06  2.8488834E-06  2.2235885E-06  1.6663627E-06  1.2053949E-06  8.6345092E-07  6.1653434E-07  4.3967614E-07  3.1329223E-07  2.2302039E-07  1.5854684E-07  1.1245520E-07  7.9511559E-08  5.5981007E-08  3.9189814E-08  2.7229703E-08  1.8736140E-08  1.2733887E-08  8.5240214E-09  5.6028092E-09  3.6044156E-09  2.2904173E-09  1.4218936E-09  8.6162551E-10  5.1035869E-10  2.9639360E-10  1.6951359E-10  9.5961153E-11  5.4046207E-11  3.0423920E-11  1.7183363E-11  9.7665738E-12  5.5987666E-12  3.2424664E-12  1.8994144E-12  1.1264664E-12  6.7682719E-13  4.1222418E-13  2.5348767E-13
  9.3726623E-01  9.5642267E-03  1.1615795E-04  1.3390709E-05  9.3735257E-06  7.3551661E-06  5.8886085E-06  4.7516822E-06  3.8292660E-06  3.0530946E-06  2.3798802E-06  1.7806392E-06  1.2858207E-06  9.1967958E-07  6.5584580E-07  4.6720117E-07  3.3259438E-07  2.3657144E-07  1.6806705E-07  1.1913998E-07  8.4197579E-08  5.9256193E-08  4.1468445E-08  2.8804669E-08  1.9815105E-08  1.3464542E-08  9.0116589E-09  5.9225437E-09  3.8096927E-09  2.4204883E-09  1.5024566E-09  9.1033332E-10  5.3914141E-10  3.1306838E-10  1.7902625E-10  1.0133261E-10  5.7063911E-11  3.2118530E-11  1.8138218E-11  1.0308044E-11  5.9084735E-12  3.4214328E-12  2.0040219E-12  1.1883676E-12  7.1393665E-13  4.3477371E-13  2.6732368E-13
  9.3656879E-01  1.0125642E-02  1.2956817E-04  1.4562638E-05  1.0094194E-05  7.9057461E-06  6.3206669E-06  5.0941527E-06  4.1005918E-06  3.2656825E-06  2.5423951E-06  1.8992882E-06  1.3691817E-06  9.7787256E-07  6.9647758E-07  4.9561844E-07  3.5250255E-07  2.5053599E-07  1.7787073E-07  1.2601966E-07  8.9017802E-08  6.2623774E-08  4.3810566E-08  3.0423084E-08  2.0923611E-08  1.4215091E-08  9.5125229E-09  6.2509302E-09  4.0205176E-09  2.5540569E-09  1.5851781E-09  9.6034086E-10  5.6868835E-10  3.3018322E-10  1.8878819E-10  1.0684376E-10  6.0159447E-11  3.3856483E-11  1.9117290E-11  1.0863133E-11  6.2259034E-12  3.6048262E-12  2.1111948E-12  1.2517747E-12  7.5194148E-13  4.5786269E-13  2.8148797E-13
  9.3585096E-01  1.0704289E-02  1.4414158E-04  1.5810845E-05  1.0848007E-05  8.4804861E-06  6.7711752E-06  5.4508951E-06  4.3829583E-06  3.4867050E-06  2.7111704E-06  2.0223297E-06  1.4554862E-06  1.0380319E-06  7.3842877E-07  5.2492589E-07  3.7301442E-07  2.6491188E-07  1.8795609E-07  1.3309281E-07  9.3971121E-08  6.6082923E-08  4.6215573E-08  3.2084518E-08  2.2061355E-08  1.4985326E-08  1.0026476E-08  6.5878791E-09  4.2368334E-09  2.6910866E-09  1.6700352E-09  1.0116340E-09  5.9899095E-10  3.4773300E-10  1.9879641E-10  1.1249280E-10  6.3331771E-11  3.5637165E-11  2.0120219E-11  1.1431626E-11  6.5509305E-12  3.7925696E-12  2.2208881E-12  1.3166602E-12  7.9082405E-13  4.8148052E-13  2.9597435E-13
  9.3511272E-01  1.1300168E-02  1.5994632E-04  1.7139604E-05  1.1635424E-05  9.0796148E-06  7.2402880E-06  5.8220170E-06  4.6764397E-06  3.7162121E-06  2.8862370E-06  2.1497801E-06  1.5447402E-06  1.1001581E-06  7.8169737E-07  5.5512071E-07  3.9412718E-07  2.7969662E-07  1.9832107E-07  1.4035783E-07  9.9056323E-08  6.9632741E-08  4.8682811E-08  3.3788505E-08  2.3228013E-08  1.5775027E-08  1.0553371E-08  6.9332942E-09  4.4585788E-09  2.8315377E-09  1.7570030E-09  1.0641976E-09  6.3003999E-10  3.6571220E-10  2.0904759E-10  1.1827780E-10  6.6579752E-11  3.7459915E-11  2.1146617E-11  1.2013295E-11  6.8834212E-12  3.9845840E-12  2.3330526E-12  1.3829936E-12  8.3056680E-13  5.0561577E-13  3.1077550E-13
  9.3435402E-01  1.1913272E-02  1.7705255E-04  1.8553493E-05  1.2456900E-05  9.7033414E-06  7.7281449E-06  6.2076146E-06  4.9811020E-06  3.9542473E-06  3.0676216E-06  2.2816527E-06  1.6369479E-06  1.1642503E-06  8.2628062E-07  5.8619960E-07  4.1583768E-07  2.9488751E-07  2.0896349E-07  1.4781302E-07  1.0427213E-07  7.3272280E-08  5.1211596E-08  3.5534558E-08  2.4423247E-08  1.6583963E-08  1.1093052E-08  7.2870747E-09  4.6856898E-09  2.9753691E-09  1.8460557E-09  1.1180157E-09  6.6182588E-10  3.8411509E-10  2.1953838E-10  1.2419678E-10  6.9902224E-11  3.9324056E-11  2.2196087E-11  1.2607908E-11  7.2232368E-12  4.1807852E-12  2.4476394E-12  1.4507450E-12  8.7115062E-13  5.3025684E-13  3.2588377E-13
  9.3357484E-01  1.2543593E-02  1.9553253E-04  2.0057429E-05  1.3312890E-05  1.0351862E-05  8.2348751E-06  6.6077761E-06  5.2970050E-06  4.2008499E-06  3.2553480E-06  2.4179592E-06  1.7321126E-06  1.2303074E-06  8.7217544E-07  6.1815907E-07  4.3814266E-07  3.1048175E-07  2.1988112E-07  1.5545667E-07  1.0961724E-07  7.7000585E-08  5.3801235E-08  3.7322187E-08  2.5646714E-08  1.7411900E-08  1.1645365E-08  7.6491193E-09  4.9181019E-09  3.1225393E-09  1.9371674E-09  1.1730723E-09  6.9433894E-10  4.0293589E-10  2.3026533E-10  1.3024773E-10  7.3298008E-11  4.1228892E-11  2.3268224E-11  1.3215228E-11  7.5702363E-12  4.3810913E-12  2.5645981E-12  1.5198844E-12  9.1255691E-13  5.5539221E-13  3.4129220E-13
  9.3262200E-01  1.3315180E-02  2.1938809E-04  2.1969485E-05  1.4375855E-05  1.1155203E-05  8.8618931E-06  7.1024675E-06  5.6871871E-06  4.5051573E-06  3.4867599E-06  2.5857560E-06  1.8490760E-06  1.3113769E-06  9.2842793E-07  6.5728684E-07  4.6542325E-07  3.2953801E-07  2.3321280E-07  1.6478471E-07  1.1613688E-07  8.1546223E-08  5.6957508E-08  3.9500382E-08  2.7137193E-08  1.8420390E-08  1.2318066E-08  8.0900595E-09  5.2011563E-09  3.3017533E-09  2.0481062E-09  1.2401023E-09  7.3391693E-10  4.2584217E-10  2.4331801E-10  1.3760884E-10  7.7428023E-11  4.3544999E-11  2.4571512E-11  1.3953297E-11  7.9918349E-12  4.6244002E-12  2.7066321E-12  1.6038269E-12  9.6281694E-13  5.8589471E-13  3.5998739E-13
  9.3164015E-01  1.4111024E-02  2.4541755E-04  2.4025724E-05  1.5488972E-05  1.1994083E-05  9.5158999E-06  7.6179512E-06  6.0933928E-06  4.8216588E-06  3.7271825E-06  2.7598387E-06  1.9702183E-06  1.3952127E-06  9.8652020E-07  6.9764547E-07  4.9353202E-07  3.4915446E-07  2.4692569E-07  1.7437317E-07  1.2283487E-07  8.6214089E-08  6.0197467E-08  4.1735696E-08  2.8666434E-08  1.9454958E-08  1.3008101E-08  8.5423418E-09  5.4914880E-09  3.4855480E-09  2.1618683E-09  1.3088295E-09  7.7449044E-10  4.4931986E-10  2.5669311E-10  1.4514979E-10  8.1657764E-11  4.5916361E-11  2.5905511E-11  1.4708545E-11  8.4231276E-12  4.8732360E-12  2.8518531E-12  1.6896298E-12  1.0141779E-12  6.1705777E-13  3.7908265E-13
  9.3062927E-01  1.4931060E-02  2.7375261E-04  2.6236439E-05  1.6652994E-05  1.2868724E-05  1.0197026E-05  8.1543098E-06  6.5156731E-06  5.1503835E-06  3.9766297E-06  2.9402100E-06  2.0955343E-06  1.4818060E-06  1.0464427E-06  7.3922618E-07  5.2246156E-07  3.6932514E-07  2.6101516E-07  1.8421858E-07  1.2970861E-07  9.1002300E-08  6.3519762E-08  4.4027174E-08  3.0233778E-08  2.0515156E-08  1.3715172E-08  9.0057707E-09  5.7889724E-09  3.6738434E-09  2.2784036E-09  1.3792233E-09  8.1604094E-10  4.7335791E-10  2.7038411E-10  1.5286677E-10  8.5985006E-11  4.8341675E-11  2.7269465E-11  1.5480530E-11  8.8638536E-12  5.1274431E-12  3.0001681E-12  1.7772382E-12  1.0666051E-12  6.4885903E-13  3.9856500E-13
  9.2958933E-01  1.5775226E-02  3.0452921E-04  2.8612817E-05  1.7868716E-05  1.3779331E-05  1.0905390E-05  8.7116162E-06  6.9540721E-06  5.4913561E-06  4.2351124E-06  3.1268711E-06  2.2250187E-06  1.5711478E-06  1.1081858E-06  7.8202030E-07  5.5220456E-07  3.9004418E-07  2.7547668E-07  1.9431751E-07  1.3675559E-07  9.5909016E-08  6.6923074E-08  4.6373888E-08  3.1838580E-08  2.1600544E-08  1.4438984E-08  9.4801557E-09  6.0934883E-09  3.8665618E-09  2.3976634E-09  1.4512536E-09  8.5855036E-10  4.9794553E-10  2.8438465E-10  1.6075604E-10  9.0407561E-11  5.0819672E-11  2.8662632E-11  1.6268816E-11  9.3137541E-12  5.3868680E-12  3.1514850E-12  1.8665944E-12  1.1200641E-12  6.8127801E-13  4.1842119E-13
  9.2852034E-01  1.6643430E-02  3.3788636E-04  3.1166909E-05  1.9136939E-05  1.4726063E-05  1.1641070E-05  9.2899147E-06  7.4086121E-06  5.8445846E-06  4.5026299E-06  3.3198157E-06  2.3586613E-06  1.6632261E-06  1.1717381E-06  8.2601781E-07  5.8275281E-07  4.1130510E-07  2.9030530E-07  2.0466626E-07  1.4397306E-07  1.0093226E-07  7.0405992E-08  4.8774843E-08  3.3480151E-08  2.2710656E-08  1.5179228E-08  9.9652940E-09  6.4049066E-09  4.0636202E-09  2.5195958E-09  1.5248886E-09  9.0199940E-10  5.2307124E-10  2.9868793E-10  1.6881362E-10  9.4923119E-11  5.3349008E-11  3.0084224E-11  1.7072942E-11  9.7725597E-12  5.6513502E-12  3.3057075E-12  1.9576412E-12  1.1745193E-12  7.1429178E-13  4.3863614E-13
  9.2742230E-01  1.7535580E-02  3.7396708E-04  3.3911768E-05  2.0458523E-05  1.5709066E-05  1.2404134E-05  9.8892392E-06  7.8793081E-06  6.2100726E-06  4.7791783E-06  3.5190360E-06  2.4964514E-06  1.7580288E-06  1.2370879E-06  8.7120872E-07  6.1409817E-07  4.3310149E-07  3.0549612E-07  2.1526117E-07  1.5135836E-07  1.0607009E-07  7.3967130E-08  5.1229066E-08  3.5157818E-08  2.3845032E-08  1.5935598E-08  1.0460986E-08  6.7231002E-09  4.2649372E-09  2.6441497E-09  1.6000970E-09  9.4636914E-10  5.4872372E-10  3.1328729E-10  1.7703561E-10  9.9529397E-11  5.5928350E-11  3.1533469E-11  1.7892457E-11  1.0240001E-11  5.9207296E-12  3.4627393E-12  2.0503198E-12  1.2299349E-12  7.4787866E-13  4.5919734E-13
